SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0,71,0,0.082274526,4800.0,7,0,0,0,0.0
0,0.0,78,0,0.39924461200000005,4500.0,9,0,2,0,1.0
1,0.747836292,49,2,3114.0,,8,0,1,0,4.0
0,0.0,63,0,0.300052206,7661.0,6,0,2,0,0.0
0,0.026877561,65,0,1487.0,,7,0,2,0,0.0
0,0.12808319599999998,64,0,0.842870118,1100.0,4,0,1,0,0.0
0,0.000229441,52,0,0.23733917300000001,10958.0,11,0,2,0,2.0
0,0.475048607,32,0,0.054034837999999995,2812.0,4,0,0,0,0.0
0,0.048064522,74,0,0.298430774,7200.0,8,0,2,0,1.0
0,0.05146169,57,0,2149.0,,6,0,2,0,0.0
0,0.0,50,0,0.0,1200.0,4,0,0,0,0.0
0,0.157393442,71,0,0.228008089,3955.0,7,0,1,0,0.0
0,0.011121043999999998,47,0,1.55997819,1833.0,15,0,1,0,0.0
0,0.0,93,1,0.0,,7,0,0,0,
0,0.736452709,43,0,0.330460265,5800.0,9,0,2,0,0.0
0,0.600402152,60,0,0.387661142,2171.0,9,0,0,0,1.0
0,0.222355529,31,0,0.188326346,3100.0,6,0,0,0,1.0
0,0.698230177,62,0,0.36583076299999995,7456.0,16,0,3,0,0.0
0,0.961038961,33,0,1486.0,,8,0,0,0,0.0
0,0.003926476,75,0,0.323811153,5845.0,7,0,1,0,0.0
0,0.97540246,58,0,0.049441245999999994,5905.0,1,0,0,0,0.0
1,0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1.0
0,0.906378502,37,1,0.24605999,5900.0,10,0,0,0,2.0
0,0.9999998999999999,45,2,0.37812393,5841.0,5,0,2,0,0.0
1,0.0,28,3,0.805542935,2200.0,14,2,0,0,1.0
0,0.9999998999999999,23,0,0.0,0.0,1,0,0,0,0.0
0,0.44417191799999994,43,0,0.445425762,6000.0,9,0,1,1,3.0
0,0.035213028,54,0,28.0,0.0,7,0,0,0,0.0
0,0.9999998999999999,36,0,631.0,,1,0,1,0,0.0
0,0.8982003270000001,29,2,0.192383086,3570.0,7,1,0,2,1.0
0,0.9660752579999999,38,0,0.24831667,4900.0,7,0,0,0,1.0
0,0.9999998999999999,67,0,729.0,,2,0,1,0,0.0
0,0.008267948,63,1,0.288798632,14033.0,11,0,1,0,0.0
0,0.20622743,68,0,0.198984966,10442.0,23,0,1,0,0.0
0,0.040419633999999996,81,0,1146.0,,9,0,1,0,0.0
0,0.027168957,32,0,0.2443399,3400.0,9,0,0,0,0.0
0,0.221318283,36,0,0.618827873,6500.0,12,0,2,0,1.0
0,0.14924185199999998,34,0,0.283341785,7887.0,9,0,2,0,0.0
0,0.017506332,44,1,0.28693656100000003,9583.0,8,0,1,0,0.0
0,0.02087318,61,0,40.0,,4,0,0,0,3.0
0,0.017663723,24,0,0.11619640099999999,4500.0,4,0,0,0,0.0
0,0.06694700099999999,34,2,0.102916744,10833.0,5,0,1,0,0.0
0,0.45338516700000003,49,0,0.5614064320000001,6000.0,12,0,1,0,0.0
0,0.120188926,40,0,0.008052231,4594.0,2,0,0,0,3.0
0,0.0,24,0,0.207916833,2500.0,2,0,0,0,0.0
0,0.053299936,62,0,81.0,,4,0,0,0,2.0
0,0.9755020190000001,47,0,0.527432829,4428.0,8,0,0,0,1.0
0,0.003839912,86,0,0.0013328889999999999,3000.0,2,0,0,0,0.0
0,0.388500389,38,1,0.500374813,2667.0,12,0,3,0,0.0
0,0.9999998999999999,32,0,0.081248452,4036.0,1,0,0,0,0.0
0,0.25512611399999996,80,0,0.218156369,5000.0,8,0,0,0,0.0
0,0.93037237,67,1,0.27319243600000004,13484.0,10,0,2,1,0.0
0,0.0,88,0,0.0,,3,0,0,0,0.0
0,0.10204829900000001,66,0,0.32383452100000004,8000.0,8,0,1,0,1.0
0,0.020628866000000003,74,0,16.0,,1,0,0,0,0.0
0,0.9999998999999999,24,0,0.10007358400000001,1358.0,3,0,0,0,0.0
0,0.0,55,0,805.0,,4,0,1,0,0.0
0,0.021175338,45,0,0.5155625110000001,5750.0,10,0,1,0,1.0
0,0.720913006,63,0,0.875024995,5000.0,12,0,0,0,0.0
0,0.069138298,46,1,0.434596855,11000.0,12,0,1,0,0.0
0,0.250681011,53,0,1056.0,,8,0,2,0,0.0
0,0.019685216000000002,87,0,0.002147363,7450.0,5,0,0,0,0.0
0,0.034938062,79,0,0.006268437,8135.0,3,0,0,0,0.0
0,0.9999998999999999,38,0,3037.0,,2,0,1,0,0.0
0,0.9866026790000001,33,1,0.563518917,3250.0,5,1,1,0,0.0
0,0.002546421,46,0,0.435927345,6000.0,18,0,1,0,1.0
0,0.0,42,0,0.304906792,9333.0,10,0,2,0,2.0
0,0.863975451,48,0,0.664067187,5000.0,11,0,1,0,2.0
0,0.392434306,61,0,0.415485693,18416.0,12,0,2,0,1.0
0,0.0,79,0,0.0,,1,0,0,0,
0,0.19594065,32,1,0.5979157620000001,2302.0,3,0,1,1,1.0
0,0.9999998999999999,41,0,0.327766921,5628.0,4,0,1,0,1.0
0,0.016268634,68,0,0.113977205,5000.0,8,0,1,0,0.0
0,0.037367158,77,0,1821.0,,7,0,1,0,0.0
0,0.709943205,26,0,0.17917133300000002,6250.0,6,0,0,0,0.0
0,0.35315083399999997,33,0,0.10234148900000001,3800.0,3,0,0,0,0.0
1,0.9999998999999999,50,0,0.31934033,2000.0,2,3,0,0,0.0
1,0.9999998999999999,31,1,0.029202841,3800.0,0,1,0,0,2.0
0,0.030999087999999998,61,0,34.0,,9,0,0,0,0.0
0,0.0,64,0,0.457708458,5000.0,7,0,1,0,0.0
0,0.151817534,38,2,0.319734613,7083.0,5,0,1,0,0.0
0,0.37969057799999995,50,0,0.49241764,5736.0,13,0,1,0,2.0
0,0.011551806999999999,50,0,0.16575936,9000.0,16,0,1,0,2.0
0,0.0,28,0,0.253376553,1850.0,2,0,0,0,0.0
0,0.0,83,0,0.0,,4,0,0,0,
0,0.030046919,52,0,0.510990032,16150.0,15,0,3,0,1.0
0,0.0,62,0,0.0,3499.0,3,0,0,0,0.0
0,0.9999998999999999,50,1,0.119752237,4358.0,2,2,1,0,1.0
0,0.9999998999999999,50,0,0.000302939,3300.0,1,0,0,0,0.0
0,0.9999998999999999,50,0,785.0,,2,0,1,0,0.0
0,0.012785096000000001,89,0,0.004052959,3700.0,16,0,0,0,0.0
0,0.064582216,63,0,491.0,,6,0,0,0,0.0
0,0.040135057,75,0,0.52029245,6701.0,14,0,1,0,0.0
0,0.00817451,52,0,0.376389624,5666.0,14,0,3,0,1.0
0,0.038280252,56,0,3693.0,,11,0,2,0,0.0
0,0.051071764000000006,68,0,0.02878096,7226.0,10,0,0,0,0.0
0,0.37260066799999997,78,0,0.413091641,4964.0,7,0,2,0,0.0
0,0.172024352,70,0,174.0,,5,0,0,0,0.0
1,0.0,63,0,3785.0,,10,1,4,0,
0,0.003891808,60,0,0.166578437,17000.0,10,0,1,0,0.0
0,0.017660995,48,0,0.320139988,12000.0,5,0,1,0,0.0
0,0.44799240700000004,36,0,1.055626762,3900.0,10,0,2,0,0.0
0,0.043307358,68,0,1090.0,,7,0,1,0,1.0
0,0.201949513,54,0,0.005428054,10500.0,2,0,0,0,1.0
0,0.999933555,41,0,2704.0,,4,0,2,0,0.0
0,0.061990462999999996,26,0,0.17988008,1500.0,6,0,0,0,0.0
0,0.013613796000000001,77,0,0.004443547,4950.0,10,0,0,0,0.0
0,0.00049106,75,1,2.0,,3,0,0,0,0.0
0,0.067267706,41,1,1499.0,,10,0,1,0,0.0
0,0.016176317,88,0,0.011042403000000001,4527.0,11,0,0,0,1.0
1,0.302620913,54,1,0.08549671199999999,8666.0,8,0,0,0,0.0
0,0.0,45,0,0.0,,2,0,0,0,0.0
0,0.08773113199999999,63,0,0.738612587,6212.0,16,0,3,0,0.0
0,0.304544297,48,0,0.411654575,17091.0,17,0,2,0,3.0
0,0.8162599859999999,44,0,958.0,,5,0,0,0,0.0
0,0.0,44,0,0.8970013040000001,3834.0,19,0,2,0,2.0
0,0.0,36,0,0.154246664,3072.0,3,1,0,0,2.0
0,0.0,85,0,0.01212938,3709.0,9,0,0,0,0.0
0,0.047972784000000004,59,0,0.19051441100000002,13704.0,10,0,1,0,0.0
1,0.642685851,26,2,0.315570358,1200.0,8,1,0,1,0.0
0,0.29100818300000003,33,0,0.458767014,4995.0,10,0,1,0,0.0
0,0.064007472,84,0,0.022651566,1500.0,5,0,0,0,0.0
0,0.587261842,53,0,0.373618912,16200.0,14,0,2,0,0.0
0,0.470582764,68,0,0.274082962,5833.0,8,0,1,0,1.0
0,0.9999998999999999,52,0,0.174275242,3000.0,2,3,0,1,0.0
1,0.9535761620000001,56,0,1.5220643230000002,1336.0,10,0,0,0,0.0
0,0.114481444,60,1,0.612348373,15580.0,25,0,4,0,0.0
0,0.044082354000000004,57,0,1588.0,,7,0,1,0,
0,0.004646755,59,0,31.0,,22,0,0,0,2.0
0,0.426185976,51,0,0.258196164,7350.0,9,0,1,0,2.0
0,0.0,37,0,1601.0,,3,0,1,0,0.0
0,0.053779176,63,0,520.0,,10,0,1,0,0.0
0,0.37832723,62,0,1012.0,,4,0,0,0,0.0
0,0.007413188,60,1,0.37400892,8071.0,16,0,2,0,2.0
0,0.854286095,29,0,0.077260755,3416.0,4,0,0,0,0.0
0,0.26047497399999997,43,0,0.40555555600000004,6299.0,6,0,1,0,1.0
0,0.028800094,72,0,0.293463317,8000.0,21,0,2,0,2.0
0,0.040301492,77,0,1802.0,,8,0,1,0,0.0
0,0.245748138,63,0,0.38705572200000005,11000.0,19,0,2,0,2.0
0,0.785120734,37,0,4376.0,,12,0,1,0,
0,0.253464456,50,0,0.325734853,5000.0,17,0,2,0,0.0
0,0.258842485,57,0,0.38836022600000003,7250.0,7,0,2,0,2.0
0,0.9999998999999999,63,0,0.0,6973.0,0,0,0,0,1.0
0,0.102989694,48,0,3029.0,,9,0,1,0,0.0
0,0.039534302,42,0,48.0,,2,0,0,0,0.0
0,0.003745867,74,0,0.18862475,4500.0,12,0,1,0,0.0
0,0.0,37,0,0.321564555,8666.0,7,0,2,0,1.0
0,0.0,63,0,0.238940885,12500.0,13,0,3,0,0.0
1,0.9999998999999999,43,1,0.10511430599999999,4242.0,2,0,0,1,3.0
0,0.959657265,50,1,0.030206339,4700.0,4,0,0,0,0.0
0,0.36491845100000003,34,0,0.172721042,5835.0,6,0,1,0,0.0
0,0.003187756,59,0,0.001685204,8900.0,15,0,1,0,3.0
0,0.636017333,54,0,3318.0,,15,0,2,0,0.0
0,0.322655795,76,0,0.024487756,2000.0,5,0,0,0,0.0
1,0.8895215609999999,54,0,0.17393551100000001,9675.0,5,0,1,0,3.0
0,0.0,53,0,0.26347365300000003,10000.0,5,0,2,0,3.0
0,0.5591679589999999,50,0,0.11972934199999999,30000.0,6,0,1,0,2.0
1,0.9999998999999999,27,1,0.498753117,1202.0,6,0,0,0,0.0
0,0.0,70,0,0.11584648,4246.0,3,0,0,0,0.0
0,0.011278851000000001,71,1,0.40196078399999996,5303.0,24,0,3,0,0.0
0,0.111802118,66,0,0.147296457,1608.0,4,0,0,0,1.0
0,0.48283447799999996,55,1,0.225253535,7000.0,3,0,1,0,1.0
0,0.016657781,74,0,2296.0,,14,0,1,0,0.0
0,0.032364981,50,0,1292.5,1.0,12,0,2,0,1.0
0,0.0,59,0,0.033996762,10500.0,9,0,0,0,0.0
0,0.337852115,42,0,0.303761819,9941.0,14,0,2,0,4.0
0,0.006094298000000001,49,0,0.950301904,6458.0,18,0,3,0,0.0
0,0.177416615,52,0,0.266701371,11525.0,17,0,3,0,0.0
0,0.0,79,0,1.108940201,1688.0,6,0,1,0,0.0
0,0.0,59,0,0.001273705,7065.0,5,0,0,0,0.0
0,0.047847608,65,0,0.007360673000000001,3803.0,2,0,0,0,0.0
0,0.30931407899999996,46,0,0.275296627,7500.0,8,0,1,0,1.0
0,0.41922023700000005,66,0,0.504648649,4624.0,13,0,1,0,0.0
0,0.28377713,35,0,0.5127749389999999,4500.0,6,0,1,0,0.0
0,0.011668821999999999,68,0,1699.0,,8,0,1,0,0.0
0,0.43843746200000006,74,0,0.08700549099999999,7102.0,8,0,0,0,1.0
0,0.828428588,84,0,1.452845205,2512.0,8,0,0,0,0.0
0,0.018332111,63,1,2750.0,,7,0,2,0,0.0
0,0.29253349300000003,39,0,0.35687664799999996,11000.0,10,0,2,0,0.0
0,0.013173337,46,0,0.38237394700000005,7000.0,9,0,1,0,2.0
0,0.04995572400000001,48,0,0.475435816,4416.0,12,0,1,0,2.0
0,0.613673425,60,1,3472.0,,13,0,2,0,0.0
0,0.155428297,43,0,0.148346976,18813.0,8,0,2,0,3.0
0,0.17287796600000002,36,0,0.720563972,6666.0,9,0,2,0,0.0
0,0.007718821,42,0,0.335347764,9100.0,19,0,1,0,3.0
0,0.446421079,61,0,0.294973967,9410.0,9,0,1,0,1.0
0,0.0,84,0,624.0,,8,0,1,0,0.0
0,0.258235085,71,0,0.868867705,4300.0,20,0,2,0,0.0
0,0.033830977000000005,48,0,0.207235855,16666.0,8,0,1,0,9.0
0,0.039719596,67,0,0.033202428,2800.0,7,0,0,0,0.0
0,0.0,51,0,1477.0,,8,0,1,0,3.0
1,0.9999998999999999,26,2,0.643236489,3200.0,5,0,1,0,0.0
1,0.567795124,38,2,0.140647262,4912.0,5,0,0,0,3.0
0,0.48900200000000005,64,0,0.299876084,2420.0,5,0,1,1,0.0
0,0.021685406,52,0,0.140253075,11300.0,10,0,1,0,2.0
0,0.037888182,49,0,43.0,,4,0,0,0,0.0
0,0.5505617979999999,27,0,0.00259948,5000.0,2,0,0,0,0.0
0,0.8296340729999999,41,1,0.082705235,9817.0,3,1,0,0,0.0
0,0.29219310800000003,58,0,0.230043048,13240.0,7,0,2,0,0.0
0,0.22888632899999997,53,0,0.292398796,10300.0,13,0,1,0,2.0
0,0.00317455,44,0,0.367863214,10000.0,7,1,2,0,3.0
0,0.028424511,82,0,274.0,,2,0,1,0,
0,0.062293771,35,0,1130.0,,4,0,1,0,0.0
0,0.032388,58,0,1782.0,,7,0,1,0,0.0
0,0.232223932,69,0,0.504614675,4333.0,15,0,1,0,0.0
0,0.9999998999999999,55,1,3727.0,,4,1,1,1,0.0
0,0.027691775,61,0,939.0,,5,0,1,0,0.0
0,0.014330784,78,0,8.0,,3,0,0,0,0.0
0,0.040965301,72,0,0.003740157,10159.0,5,0,0,0,0.0
0,0.9744017070000001,48,0,0.764207981,17366.0,12,0,6,0,1.0
0,0.039569544,86,0,24.0,,5,0,0,0,
0,0.095984631,44,0,3398.0,,8,0,3,0,2.0
0,0.408748736,63,0,0.512688433,13200.0,6,0,3,0,0.0
0,0.04941358,63,0,103.0,,7,0,0,0,0.0
0,0.9366003740000001,28,2,0.35780765299999995,2900.0,11,0,0,0,1.0
1,0.974683544,40,3,0.947171225,2668.0,9,2,2,0,1.0
0,0.02130961,39,0,0.43650658,5850.0,8,0,1,0,0.0
1,0.89031882,48,1,0.588915869,7000.0,6,2,1,1,0.0
1,0.7233832790000001,57,0,0.573253558,6183.0,18,0,1,0,0.0
0,0.003464224,41,0,1397.0,,9,0,1,0,0.0
1,0.12972788,47,0,0.435282141,6875.0,17,0,1,0,2.0
0,0.01913327,41,1,1385.0,,13,0,2,0,3.0
0,0.001378279,71,0,0.174539293,4720.0,10,0,1,0,0.0
0,0.073233115,44,0,0.37581655799999997,7500.0,13,0,2,0,3.0
0,0.077916282,73,0,79.0,,9,0,0,0,0.0
0,0.49902144299999995,51,0,0.6385852089999999,6219.0,10,0,1,0,0.0
0,0.9999998999999999,90,0,0.0,4855.0,3,0,0,0,0.0
0,0.297780148,39,1,0.40438099899999996,8125.0,5,0,1,0,3.0
0,0.082191601,80,0,1936.0,,12,0,1,0,1.0
0,0.660258196,59,4,2311.0,,7,0,0,0,0.0
0,0.19499502600000002,51,1,0.343897378,5300.0,9,0,1,0,0.0
1,0.910205072,74,2,0.293236396,4538.0,10,0,1,0,1.0
0,0.013813073,65,0,0.18929612699999998,4801.0,10,0,2,0,0.0
0,0.025899352999999996,43,0,0.336095847,11100.0,8,0,2,0,0.0
0,0.0,84,0,16.0,,6,0,0,0,
1,0.9999998999999999,52,1,0.37175,3999.0,3,3,1,3,0.0
0,0.0007749810000000001,63,0,0.16900731600000002,18726.0,5,0,1,0,2.0
0,0.9999998999999999,31,0,0.146189736,4500.0,5,0,0,0,0.0
0,0.075913504,39,0,54.0,,1,0,0,0,0.0
0,0.026846427000000003,72,0,0.26563598,4268.0,12,0,2,0,0.0
0,0.776128829,29,0,0.249583472,3000.0,4,0,0,0,0.0
0,0.021428173999999998,35,1,0.662921348,800.0,12,0,1,0,0.0
0,0.08539829199999999,71,0,149.0,,7,0,0,0,0.0
0,0.120855534,32,0,0.311048777,6416.0,6,0,1,0,2.0
0,0.03282361,72,0,0.013843648,2455.0,4,0,0,0,0.0
0,0.126245847,22,0,1.0,,1,0,0,0,0.0
0,0.011503806,80,1,0.5286878939999999,6500.0,17,0,1,0,0.0
0,0.056163085999999994,65,0,0.144630236,5800.0,12,0,2,0,1.0
0,0.033179797000000004,76,0,0.008907471,5500.0,7,0,0,0,0.0
0,0.41717696299999996,43,1,0.257870979,17500.0,11,0,1,0,0.0
0,0.36656334399999996,50,0,0.399550225,4001.0,4,0,1,0,0.0
0,0.38226962200000003,42,0,0.35042333,4251.0,7,0,2,0,3.0
0,0.771153742,54,0,0.8122176390000001,5090.0,6,0,2,0,3.0
0,0.058679707000000005,36,0,0.528447575,7381.0,15,0,2,0,1.0
0,0.015569558,51,0,0.153890106,10500.0,12,0,1,0,3.0
0,0.6351936,37,0,0.45660812700000003,7800.0,13,0,2,0,2.0
0,0.497812555,79,0,0.247785925,10500.0,6,0,1,0,0.0
0,0.504395866,63,0,0.495597484,3974.0,12,0,2,0,1.0
0,0.014899255,62,0,863.0,,6,0,1,0,0.0
0,0.9998984259999999,48,1,0.246246429,16450.0,5,0,2,0,2.0
0,0.012048193,59,0,0.17948107600000002,4200.0,7,0,1,0,1.0
0,0.027730743,49,0,2316.0,,9,0,2,0,0.0
0,0.579428038,36,0,0.110791979,18800.0,9,0,0,0,2.0
1,0.9999998999999999,26,0,0.078568794,2710.0,1,0,0,0,3.0
0,0.031232446,81,0,30.0,,6,0,0,0,0.0
0,0.083624657,67,0,0.623269317,4477.0,7,0,2,0,0.0
0,0.014740195,67,0,1394.0,,7,0,1,0,2.0
0,0.095975545,61,0,0.225824379,5397.0,18,0,2,0,3.0
0,0.027172101,56,0,0.005642454,14000.0,8,0,0,0,0.0
0,0.352888122,41,0,0.545383534,6400.0,9,0,1,0,2.0
0,0.22137175399999998,66,0,3659.0,,8,0,3,0,0.0
0,0.020663368999999997,81,0,0.044025157,635.0,4,0,0,0,0.0
0,0.478154724,59,0,0.304179567,3875.0,8,0,0,0,1.0
0,0.051539912,52,0,279.0,,3,0,0,0,0.0
0,0.076616445,37,0,0.146341463,2500.0,4,0,0,0,1.0
0,0.002882268,88,0,2.0,,7,0,0,0,
0,0.073359073,34,0,0.130498842,4750.0,5,0,0,0,0.0
0,0.19230102300000002,57,0,1452.0,,9,0,1,0,0.0
1,0.9999998999999999,50,0,0.0,,7,3,0,0,0.0
0,0.101258822,55,0,0.12328196599999999,2400.0,6,0,0,0,0.0
0,0.641080721,62,0,0.8167974159999999,4333.0,8,0,1,0,0.0
0,0.09703824,41,1,3464.0,,8,0,1,1,0.0
0,0.346556029,50,0,0.77491474,7916.0,16,0,2,0,2.0
0,0.338283689,50,2,0.20987289399999998,3382.0,8,0,1,1,3.0
0,0.916347275,41,0,745.0,,4,0,0,0,0.0
0,0.090244685,68,0,0.107894344,6700.0,6,0,1,0,0.0
0,0.11285044,47,0,0.43884012899999997,9000.0,16,0,2,0,1.0
0,0.48386200799999995,37,0,3490.0,,8,0,2,0,0.0
0,0.0,43,0,0.402823759,10269.0,4,0,1,0,3.0
0,0.9719537159999999,34,0,2890.0,,7,0,2,0,0.0
0,0.9999998999999999,36,0,19.0,,1,0,0,0,0.0
0,0.046609643,64,0,0.238055498,9585.0,8,0,2,0,0.0
0,0.9999998999999999,75,0,508.0,,3,0,0,0,0.0
0,0.02440927,46,0,0.355652963,6615.0,14,0,1,0,3.0
0,0.089802387,55,0,0.527311674,2800.0,18,0,1,0,0.0
0,0.006674957,52,0,576.0,,8,0,0,0,0.0
0,0.037729159,76,0,0.016426083,2008.0,12,0,0,0,0.0
0,0.823645642,48,0,0.37660057799999996,9683.0,12,0,1,0,2.0
0,0.22960445,66,0,0.5918320260000001,4333.0,18,0,1,0,2.0
0,0.0,53,0,297.0,0.0,2,0,0,0,3.0
0,0.0024373479999999998,76,1,1.0,,3,0,0,0,
0,0.008916295,77,0,6.0,,2,0,0,0,0.0
0,0.23305533899999997,56,0,4288.0,,13,0,2,0,0.0
0,0.026071747000000003,40,0,23.0,,3,0,0,0,0.0
1,0.0,27,0,0.125,1935.0,2,3,0,2,1.0
0,0.12285988199999999,29,0,0.138531848,3500.0,9,0,0,0,0.0
0,0.010665245,63,0,0.541512915,6503.0,16,0,3,0,0.0
0,0.022177778999999998,50,0,0.22510317600000002,11145.0,4,0,2,0,1.0
1,0.747607485,47,0,0.221205597,5573.0,2,2,0,0,2.0
0,0.29022839100000003,53,0,1393.0,,6,0,1,0,
0,0.9999998999999999,64,0,52.0,,0,0,0,0,
0,0.164503977,76,0,106.0,,1,0,0,0,0.0
0,0.134836175,47,1,0.200212912,13150.0,12,1,1,0,1.0
0,0.01025685,92,0,0.004201681,2379.0,3,0,0,0,0.0
0,0.062027112999999995,53,0,2816.0,0.0,12,0,1,0,0.0
0,0.433850167,46,0,0.40639589200000004,4283.0,3,0,1,0,0.0
0,0.020962317,61,0,143.0,,11,0,0,0,0.0
0,0.004160872,74,0,0.0020796670000000003,6250.0,9,0,0,0,0.0
0,0.004166493,36,0,1.6906154930000001,4272.0,10,0,5,0,0.0
0,0.043719343,60,0,0.207584178,3058.0,7,0,0,0,0.0
0,0.0,64,0,0.185953512,4000.0,7,0,1,0,1.0
0,0.027088417000000004,64,0,2523.0,,17,0,1,0,0.0
0,0.87340611,57,1,0.287652077,7150.0,9,0,1,0,0.0
0,0.045943594000000004,52,0,0.012757358,7916.0,12,0,0,0,1.0
1,0.081323514,56,0,0.411291904,5100.0,11,1,2,0,0.0
0,0.0,71,2,0.513692829,7083.0,20,0,4,0,0.0
1,0.94363921,61,2,1.448937629,1458.0,15,0,2,0,3.0
0,0.10865651300000001,59,0,0.446168613,6250.0,13,0,2,0,1.0
1,0.566168052,41,0,0.741769673,8170.0,10,0,2,0,0.0
0,0.108554449,54,3,0.481497606,6890.0,29,0,5,0,0.0
0,0.061721178,47,0,0.45072759799999995,7833.0,8,0,1,0,2.0
0,0.035869811,54,0,0.022099447999999997,3800.0,4,0,0,0,1.0
0,0.771835178,29,1,0.055098867,4500.0,3,2,0,0,0.0
0,0.008803869,93,0,4.0,,2,0,0,0,
0,0.01883967,74,0,36.0,,6,0,0,0,0.0
0,0.20561059199999998,65,0,0.56511537,2556.0,14,0,0,0,0.0
0,0.046020077,60,0,0.010094276999999999,10500.0,6,0,0,0,0.0
0,0.074353903,64,0,2198.0,,4,0,1,0,
0,0.740844842,43,1,822.0,,4,0,0,0,0.0
0,0.088085404,44,1,0.6423034329999999,5417.0,17,0,2,0,3.0
0,0.018911617,67,0,0.196867015,9000.0,8,0,2,0,1.0
0,0.627890802,27,1,0.053973013,2000.0,3,0,0,0,0.0
0,0.9999998999999999,41,0,0.0,,0,0,0,0,0.0
0,0.004630868,67,0,0.16395901,4000.0,4,0,0,0,0.0
0,0.018691744,76,0,562.0,,11,0,2,0,0.0
1,0.913140498,37,2,1.6203449140000001,4000.0,16,0,3,0,1.0
0,0.05027615,60,0,0.454981779,11250.0,12,0,6,0,2.0
0,0.300556265,61,0,0.429245283,2331.0,9,0,0,1,0.0
0,0.058604132,69,0,0.423076923,5355.0,9,0,2,0,0.0
0,0.172774733,54,0,0.25906919100000003,5650.0,8,0,2,0,0.0
0,0.0,29,0,0.02238806,1473.0,4,0,0,0,0.0
0,0.0,33,0,0.23503192399999998,8300.0,9,0,1,1,2.0
1,0.967919352,39,1,4373.0,,13,0,2,2,0.0
0,0.136442142,49,0,0.008352316,5267.0,5,0,0,0,1.0
0,0.124837503,49,0,0.223992832,31250.0,8,0,2,0,2.0
0,0.9999998999999999,29,0,0.208422555,1400.0,1,0,0,0,0.0
0,0.140285416,73,0,0.223155104,4525.0,12,0,1,0,0.0
0,0.0,55,0,0.0,,10,0,0,0,0.0
0,0.03398867,26,1,235.5,1.0,7,0,0,0,0.0
0,0.252627985,46,0,0.14116599900000001,11234.0,6,0,2,0,2.0
0,0.036411724,50,0,0.20690709,9815.0,13,0,1,0,0.0
0,0.096693142,61,0,1126.0,,14,0,2,0,
0,0.23635272899999998,36,1,3279.0,,5,0,1,0,0.0
0,0.520656644,48,0,0.945330296,3950.0,10,0,1,1,1.0
0,0.040120166,58,0,0.40013480100000004,4450.0,16,0,2,0,1.0
0,0.9999998999999999,87,0,0.0,12500.0,2,0,0,0,0.0
0,0.6015468,44,1,687.0,,5,0,1,0,2.0
0,0.071705374,60,0,2656.0,,2,0,1,0,0.0
1,0.902262217,46,2,0.186440678,8200.0,6,0,0,0,1.0
0,0.240694192,35,0,0.119600143,2800.0,7,0,0,0,0.0
0,0.024318838,51,0,0.45032565799999996,10900.0,14,0,2,0,4.0
0,0.839737582,33,0,1439.0,,4,0,1,0,0.0
0,0.215067531,63,0,0.552571429,3499.0,23,0,0,0,1.0
0,0.03783276,56,0,0.178955261,4000.0,10,0,1,0,0.0
1,0.9999998999999999,33,0,0.136621126,3000.0,1,0,0,1,0.0
0,0.259181412,49,0,0.25476457399999997,7135.0,11,0,2,0,1.0
0,0.047072214,32,0,0.01849815,10000.0,8,0,0,0,0.0
0,0.427149648,60,1,0.9482629340000001,4000.0,21,0,1,0,0.0
0,0.61289785,47,0,0.409214526,6250.0,4,0,2,0,0.0
0,0.0,47,0,1415.0,,4,0,1,0,0.0
0,0.9999998999999999,56,0,0.443389153,4000.0,6,0,1,0,2.0
0,0.11524499699999999,75,0,0.538771806,19833.0,11,0,6,0,0.0
0,0.011012073999999998,58,0,0.275284401,12833.0,17,0,2,0,0.0
0,0.865725247,68,0,912.0,,7,0,0,0,0.0
0,0.070147115,61,0,0.129900009,11300.0,19,0,1,0,2.0
0,0.053165400999999994,64,0,0.014397906,4583.0,6,0,0,0,0.0
0,0.9999998999999999,63,0,0.318292455,5340.0,5,0,1,0,0.0
0,0.17632946800000002,57,1,0.084251265,3358.0,4,1,0,1,1.0
1,0.0,51,2,0.619670939,11000.0,6,0,2,0,2.0
0,0.22218722899999999,28,0,0.019021739,4415.0,3,0,0,0,0.0
0,0.652394583,57,3,4656.0,,13,0,2,1,1.0
1,0.992422391,68,0,0.089982004,3333.0,4,0,0,1,3.0
0,0.055029363,54,0,0.332461136,6496.0,13,0,2,0,1.0
0,0.538373934,43,1,0.312315916,9166.0,6,0,2,0,3.0
0,0.068830827,59,0,152.5,1.0,11,0,0,0,0.0
0,0.048832429000000004,49,0,0.158471371,7666.0,7,0,1,0,2.0
0,0.796266805,54,2,0.582402772,10387.0,5,1,1,0,2.0
0,0.071677133,48,1,0.442889278,4000.0,6,0,1,0,3.0
0,0.285348208,60,0,1.618350589,2800.0,14,0,2,0,3.0
0,0.060109441,63,0,0.41765823399999996,10000.0,7,0,2,0,0.0
